Mes,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,Escolaridad,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,17:00:00,LOS MOLINOS I SECTOR E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,UNION LIBRE,TECNICO,AUTOMOVIL,CHEVROLET,SWIFT,1993,ROJO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:30:00,URB. TOBERIN E-1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,HYUNDAI,i 10 GL,2013,ROJO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,8:30:00,FONTIBON CENTRO E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,SOLTERO,PRIMARIA,AUTOMOVIL,KIA,PICANTO EKOTAXI + LX,2016,AMARILLO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:30:00,CASTILLA LA NUEVA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,TECNICO,AUTOMOVIL,RENAULT,CLIO CAMPUS,2015,GRIS,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:15:00,URB. CARIMAGUA I SECTOR E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,CASADO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPRINT,1998,VERDE,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,9:10:00,TINTALITO E-8,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,71,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,HYUNDAI,i 10,2009,ROJO,1
Oct,VALLE,CALI (CT),Domingo,15:00:00,CIUDAD DE LOS ALAMOS E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,MAZDA,626 LX,1989,SILICE,1
Oct,VALLE,CALI (CT),Domingo,15:00:00,PASO DEL COMERCIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,KIA,RIO STYLUS,2012,NEGRO,1
Oct,VALLE,CALI (CT),Domingo,7:30:00,PASO DEL COMERCIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPRINT,1996,AZUL,1
Oct,VALLE,CALI (CT),Domingo,16:42:00,CANEY E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS,1
Oct,ANTIOQUIA,ITAGUI,Lunes,23:00:00,DITAIRES,URBANA,CONJUNTO RESIDENCIAL,LLAVE MAESTRA,A PIE,A PIE,19,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,323,1994,PERLA,1
Oct,ANTIOQUIA,MEDELLÍN (CT),Lunes,8:30:00,HOSPITAL SAN VICENTE DE PAUL C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,FORD,FIESTA,2013,BLANCO,1
Oct,ATLÁNTICO,BARRANQUILLA (CT),Lunes,6:00:00,LA PRADERA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,KIA,CERATO PRO EX,2014,BLANCO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00:00,BOSQUES DE MARIANA E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,CHEVROLET,TRACKER,2014,VINOTINTO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,21:00:00,VILLA TERESITAN SEC SANTA LUCIA E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,NISSAN,D22/NP300,2015,BLANCO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:15:00,EL RODEO E-4,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,57,MASCULINO,SEPARADO,SECUNDARIA,CAMIONETA,MAZDA,BT 50,2013,BLANCO,1
Oct,CUNDINAMARCA,MADRID,Lunes,0:00:00,EL PINAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,54,MASCULINO,UNION LIBRE,SECUNDARIA,CAMION,FORD,ADRENALINE,2010,ROJO,1
Oct,HUILA,GARZÓN,Lunes,14:00:00,JUAN PABLO II,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,NO REPORTA,TRACTO_CAMION,FORD,3600,NO REPORTA,GRIS,1
Oct,SANTANDER,GIRÓN,Lunes,15:30:00,VDA. PALOGORDO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,45,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,MAZDA,LINEA STANDARD,1999,ROJO,1
Oct,VALLE,CALI (CT),Lunes,20:00:00,VILLA DEL SUR E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,SUPERIOR,CAMIONETA,TOYOTA,HILUX EW 4X4,2013,BLANCO,1
Oct,VALLE,CALI (CT),Lunes,20:30:00,CHAMPAGNAT E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,CERATO,2017,GRIS,1
Oct,VALLE,DAGUA,Lunes,17:00:00,Vereda El Vergel,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,41,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,NISSAN,X-TRAIL T32,2016,AZUL,1
Oct,VALLE,YUMBO,Lunes,9:10:00,CGTO ACOPI E25,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,FEMENINO,CASADO,SUPERIOR,CAMIONETA,HYUNDAI,TUCSON,2014,GRIS,1
Oct,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00:00,VDA. LAS PLAYAS S.C.,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,29,FEMENINO,CASADO,SECUNDARIA,AUTOMOVIL,KIA,CERATO GEO LX,NO REPORTA,BLANCO,1
Oct,ANTIOQUIA,MEDELLÍN (CT),Martes,7:00:00,SUCRE C-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,58,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,RENAULT,MEGANE,NO REPORTA,BEIGE,1
Oct,ANTIOQUIA,MEDELLÍN (CT),Martes,17:30:00,DOCE DE OCTUBRE 2 C-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,FEMENINO,SOLTERO,TECNICO,CAMIONETA,SUZUKI,LINEA STANDARD,NO REPORTA,PLATA,1
Oct,ANTIOQUIA,MEDELLÍN (CT),Martes,6:30:00,MANRIQUE 1  C-4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,64,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SWIFT,1991,CHAMPAÑA,1
Oct,ANTIOQUIA,SAN PEDRO,Martes,23:30:00,ALTO MEDINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO VEHICULO,44,MASCULINO,CASADO,PRIMARIA,CAMIONETA,MITSUBISHI,SPORTERO 3.2L,2009,BLANCO,1
Oct,ATLÁNTICO,BARRANQUILLA (CT),Martes,4:00:00,LAS DELICIAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,36,MASCULINO,UNION LIBRE,SUPERIOR,CAMIONETA,TOYOTA,HILUX,1998,VERDE,1
Oct,CALDAS,VITERBO,Martes,1:00:00,REMOLINOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,32,FEMENINO,CASADO,SUPERIOR,CAMION,CHEVROLET,NPR,2012,BLANCO,1
Oct,CAUCA,CALOTO,Martes,12:59:00,LA UNION,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,NISSAN,USLGD21SFBC,1994,PLATA,1
Oct,CAUCA,POPAYÁN (CT),Martes,6:00:00,SANTA INES,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,CASADO,SUPERIOR,CAMIONETA,TOYOTA,LANDCRUISER 200 4X4,1996,BLANCO,1
Oct,CAUCA,POPAYÁN (CT),Martes,15:00:00,LA ESMERALDA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,UNION LIBRE,PRIMARIA,CAMIONETA,HAFEI,RUIYI HFJ1011G,2008,AZUL,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:00:00,URB. COMPARTIR E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,53,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,KIA,RIO STYLUS LS,2015,GRIS,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:30:00,PORVENIR LA CONCEPCIÓN E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,DIVORCIADO,PRIMARIA,CAMION,CHEVROLET,NPR,2016,BLANCO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:00:00,LAS AMERICAS E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,CASADO,TECNICO,AUTOMOVIL,CHEVROLET,SPARK,2015,ROJO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:45:00,EL PROGRESO E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,39,MASCULINO,DIVORCIADO,SECUNDARIA,AUTOMOVIL,MAZDA,3,2007,NEGRO,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:45:00,TIMIZA CÉLULA A LOTE RA-2 E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,UNION LIBRE,TECNICO,CAMPERO,KIA,NEW SPORTAGE LX,2006,VERDE,1
Oct,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:15:00,URB. TIMIZA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2018,PLATA,1
Oct,GUAJIRA,SAN JUAN DEL CESAR,Martes,20:00:00,CORREGIMIENTO DE CARACOLI,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,59,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,TOYOTA,BURBUJA AUTANA,1997,VERDE,1
Oct,VALLE,CALI (CT),Martes,8:00:00,GUAYAQUIL E9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,MONZA SL,1989,BLANCO,1
Oct,VALLE,CALI (CT),Martes,9:15:00,MIRAFLORES E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,29,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,3,2009,PLATA,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Miércoles,22:30:00,ALTAMIRA C-7,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO TAXI,CONDUCTOR TAXI,51,MASCULINO,UNION LIBRE,SECUNDARIA,TAXI,CHEVROLET,SPARK TAXI LOCAL S/A,2010,AMARILLO,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Miércoles,5:00:00,CORAZON DE JESUS C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,66,MASCULINO,SOLTERO,SECUNDARIA,CAMION,CHEVROLET,KODIAK,2009,BLANCO,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Miércoles,6:10:00,EL SALADO C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,58,MASCULINO,CASADO,SECUNDARIA,CAMPERO,TOYOTA,RN 85,NO REPORTA,ROJO,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Miércoles,10:57:00,BARRIO COLON C-10,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,26,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2014,PLATEADO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00:00,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,18,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2007,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:30:00,EL REAL E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,SUPERIOR,CAMPERO,DAIHATSU,TERIOS,2008,NEGRO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:30:00,SAN JORGE - GLORIA GAITÁN E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,NISSAN,VERSA,2017,PLATA,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:00:00,RESTREPO E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,74,MASCULINO,CASADO,PRIMARIA,CAMPERO,MITSUBISHI,MONTERO,1982,BLANCO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:30:00,VILLA ALSACIA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,SUPERIOR,CAMIONETA,KIA,NEW SPORTAGE LX,2016,PLATA,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:30:00,BELEN E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,45,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2012,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:30:00,SANTA MATILDE I SECTOR E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,18,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2015,PLATA,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:15:00,URB. NUEVA MARSELLA I SECTOR E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,HYUNDAI,i 10 GL,2015,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:45:00,SANTA BARBARA CENTRAL E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,SUPERIOR,CAMIONETA,TOYOTA,4 RUNNER SR5,2017,GRIS,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,5:45:00,BOSA E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,MAZDA,3 ALL NEW,2011,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:06:00,EDUARDO SANTOS E-14,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,323 HB,1987,ROJO,1
Nov,GUAJIRA,RIOHACHA (CT),Miércoles,0:00:00,LIBERTADOR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,MASCULINO,SOLTERO,NO REPORTA,CAMIONETA,CHEVROLET,10,NO REPORTA,ROJO,1
Nov,GUAJIRA,RIOHACHA (CT),Miércoles,15:30:00,CENTRO,URBANA,FRENTE A COLEGIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,MAZDA,626 L,1991,SILICE,1
Nov,NARIÑO,IPIALES,Miércoles,17:00:00,LOS CHILCOS,URBANA,BOMBA DE GASOLINA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,71,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,NISSAN,LINEA STANDARD,NO REPORTA,BLANCO,1
Nov,VALLE,CALI (CT),Miércoles,19:00:00,CIUDADELA DEL RIO E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,71,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,RENAULT,R 9,1989,BEIGE,1
Nov,VALLE,CALI (CT),Miércoles,20:00:00,CIUDAD TALANGA E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,323 HB,1990,NEGRO,1
Nov,VALLE,CALI (CT),Miércoles,22:00:00,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,FEMENINO,SOLTERO,SUPERIOR,CAMPERO,MITSUBISHI,MONTERO V 12,1996,GRIS,1
Nov,VALLE,CALI (CT),Miércoles,22:00:00,SAN FERNANDO NUEVO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,KIA,NEW SPORTAGE LX,2017,BLANCO,1
Nov,VALLE,CALI (CT),Miércoles,6:00:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,UNION LIBRE,SECUNDARIA,CAMION,DODGE,B 300,1976,TURQUEZA,1
Nov,VALLE,CALI (CT),Miércoles,6:00:00,LAGUNA EL PONDAJE E13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,PICANTO,2014,PLATA,1
Nov,VALLE,CALI (CT),Miércoles,4:00:00,LAS CEIBAS E7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPRINT,1989,CHAMPAÑA,1
Nov,VALLE,CALI (CT),Miércoles,13:30:00,EL BOSQUE E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,HYUNDAI,i 10,2012,PLATA,1
Nov,VALLE,YUMBO,Miércoles,0:05:00,VIA LA CUMBRE (25-10),RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,60,FEMENINO,VIUDO,SECUNDARIA,CAMIONETA,DAIHATSU,TERIOS OKII,1958,GRIS,1
Nov,ANTIOQUIA,CALDAS,Jueves,6:20:00,LA CHUSCALA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,44,FEMENINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPRINT,1988,NEGRO,1
Nov,ANTIOQUIA,ITAGUI,Jueves,6:20:00,SAN FRANCISCO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,65,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SWIFT,NO REPORTA,AZUL,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Jueves,0:00:00,LA PIÑUELA  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,52,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,NISSAN,MARCH,NO REPORTA,PLATEADO,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Jueves,20:40:00,LA FLORESTA C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,34,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,HYUNDAI,GRAND I10,2012,PLATA,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Jueves,14:15:00,GIRARDOT C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,RENAULT,CLIO DYNAMIQUE,2005,BEIGE,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Jueves,13:40:00,LA MILAGROSA  C-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,54,MASCULINO,CASADO,TECNICO,AUTOMOVIL,HYUNDAI,ACCENT I25,NO REPORTA,GRIS,1
Nov,ANTIOQUIA,MEDELLÍN (CT),Jueves,17:25:00,NARANJAL C-11,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,54,MASCULINO,CASADO,PRIMARIA,CAMIONETA,MAZDA,B22DC9,2003,BLANCO,1
Nov,ANTIOQUIA,SOPETRÁN,Jueves,19:00:00,CUATRO ESQUINAS,RURAL,FINCAS Y SIMILARES,ESCOPOLAMINA,A PIE,CONDUCTOR VEHICULO,41,MASCULINO,SOLTERO,SUPERIOR,VEHICULO-PANEL,CITROEN,C3,2009,NEGRO,1
Nov,CAUCA,POPAYÁN (CT),Jueves,12:00:00,PRADOS DEL NORTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,PASAJERO VEHICULO,A PIE,28,MASCULINO,SOLTERO,SUPERIOR,CAMPERO,CHEVROLET,VITARA,2003,PLATEADO,1
Nov,CAUCA,POPAYÁN (CT),Jueves,16:50:00,VILLA PAULA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,CASADO,PRIMARIA,CAMIONETA,TOYOTA,FZJ 100 LANDCRUISER,1994,ROJO,1
Nov,CESAR,VALLEDUPAR (CT),Jueves,19:40:00,CENTRO,URBANA,FRENTE IGLESIA - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,55,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,NISSAN,TIIDA,NO REPORTA,PLATEADO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:00:00,BACHUE E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2018,PLATA,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00:00,URB. SAN GABRIEL E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2018,GRIS,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:30:00,CENTRO COMERCIAL TUNAL E-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,TECNICO,CAMIONETA,CHEVROLET,LUV TFR,1994,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:00:00,7 DE AGOSTO E-12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,RENAULT,DUSTER EXPRESSION,2014,ROJO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:30:00,SALAZAR GOMEZ E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,CASADO,SUPERIOR,AUTOMOVIL,KIA,PICANTO LX,2017,BLANCO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:10:00,CERROS DE ORIENTE E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,18,MASCULINO,SOLTERO,SECUNDARIA,CAMION,CHEVROLET,NHR,2011,BLANCO,1
Nov,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:45:00,OLAYA E-18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2017,PLATA,1
Nov,GUAJIRA,MAICAO,Jueves,2:00:00,BOSQUE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,626,NO REPORTA,BEIGE,1
Nov,VALLE,CALI (CT),Jueves,18:30:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,PRIMARIA,AUTOMOVIL,MAZDA,323 NTI,NO REPORTA,GRIS,1
Nov,VALLE,CALI (CT),Jueves,16:30:00,CHIMINANGOS I E5,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,KIA,PICANTO EX,2017,GRIS,1
Nov,VALLE,ZARZAL,Jueves,14:00:00,VIA ZARZAL - LA PAILA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,UNION LIBRE,PRIMARIA,TRACTO_CAMION,KENWORTH,T 460,2011,ROJO,1
